Datetime,Open,High,Low,Close,Volume_(BTC)
2014-06-22,599.99,605.05,594.0,596.1,2774.7367866099985
2014-06-23,598.22,599.23,580.46,583.36,5410.2741437999985
2014-06-24,586.75,588.24,571.0,574.71,6800.4567149
2014-06-25,574.49,577.21,554.45,572.36,8977.054626070003
2014-06-26,572.36,586.11,560.63,583.16,5078.208874100004
2014-06-27,583.16,600.0,574.0,598.2,8362.621485799997
2014-06-28,598.15,604.21,589.56,599.87,2944.040619379994
2014-06-29,599.34,601.79,590.0,598.15,1716.868969540001
2014-06-30,599.88,647.09,598.14,644.0,15782.10277360003
2014-07-01,644.94,658.88,638.0,643.7,9340.962538770018
2014-07-02,643.7,658.75,638.07,647.09,5268.968453530011
2014-07-03,647.09,652.79,638.79,647.88,4967.50479924002
2014-07-04,649.38,650.48,616.3,632.0,8480.936371010002
2014-07-05,632.0,639.0,623.23,632.17,3149.92495317
2014-07-06,633.85,637.8,622.86,633.3,2120.2881482400007
2014-07-07,633.8,636.0,612.9,626.22,7136.478322309997
2014-07-08,626.22,626.88,616.89,625.89,2698.414074179997
2014-07-09,625.9,625.97,618.71,620.96,2464.715828300004
2014-07-10,620.97,622.23,607.9,619.6,6092.622181920001
2014-07-11,619.18,640.02,613.46,639.0,7233.75859192
2014-07-12,637.71,642.57,628.7,631.99,3160.470050640002
2014-07-13,631.99,638.73,626.09,629.8,3831.43350763
2014-07-14,629.8,631.57,616.84,619.5,3855.903693519995
2014-07-15,621.48,626.25,616.09,624.35,3379.7575899199933
2014-07-16,622.9,625.0,610.01,617.94,5476.869345209999
2014-07-17,617.73,629.0,610.0,623.0,4648.6585903
2014-07-18,624.0,632.96,618.46,630.0,5500.933122979997
2014-07-19,629.99,632.4,623.02,625.2,1687.371626039999
2014-07-20,625.92,629.99,620.0,622.7,1445.7972155300001
2014-07-21,622.7,623.12,615.0,623.12,3986.7376955799996
2014-07-22,623.12,624.99,618.0,621.0,3344.2071090899976
2014-07-23,621.0,623.0,615.51,619.11,3926.515834430005
2014-07-24,619.12,621.9,591.12,604.57,10427.690203810014
2014-07-25,604.56,609.65,592.97,599.36,4909.619071249999
2014-07-26,600.88,602.83,590.0,594.01,4394.44327224
2014-07-27,594.99,599.4,586.6,588.46,3310.7283149300006
2014-07-28,588.46,596.0,570.5,582.63,10358.40766514001
2014-07-29,585.0,591.95,578.0,584.97,3809.8499747900037
2014-07-30,584.96,585.99,555.9,563.34,11182.119732590012
2014-07-31,563.43,590.0,558.0,587.94,8647.058358479986
2014-08-01,587.95,607.2,581.77,594.6,12110.311623190013
2014-08-02,593.23,598.1,582.1,585.17,3460.2752747800046
2014-08-03,585.17,591.0,578.21,587.85,2709.1105628500063
2014-08-04,587.84,595.7,581.8,586.36,5222.8191484799945
2014-08-05,587.99,589.0,578.25,583.99,7112.726127579999
2014-08-06,584.93,586.36,576.44,582.94,7435.466818160001
2014-08-07,582.98,595.0,579.0,592.66,4961.342325360013
2014-08-08,592.66,593.89,584.0,589.12,4025.2697023600044
2014-08-09,589.34,591.35,585.21,587.9,1267.5601223499996
2014-08-10,587.7,597.0,586.0,588.63,3265.9835549700015
2014-08-11,590.4,590.99,569.0,569.78,6524.800082569991
2014-08-12,572.14,572.35,561.9,567.73,6378.126951909998
2014-08-13,567.75,570.92,524.55,537.15,26435.689386150043
2014-08-14,537.14,539.94,497.0,518.0,25475.182509760045
2014-08-15,517.98,521.29,481.55,496.6,16552.770732720008
2014-08-16,494.01,529.8,485.0,520.94,12390.297615250003
2014-08-17,521.87,524.8,485.39,493.48,10690.329928730001
2014-08-18,493.98,500.0,442.0,464.1,30326.461593670025
2014-08-19,463.21,493.98,462.45,490.91,15824.535658239982
2014-08-20,490.94,534.14,466.0,531.26,20291.44011375998
2014-08-21,533.99,533.99,509.5,513.68,13780.419592059983
2014-08-22,513.68,528.0,500.01,507.83,14881.252501809975
2014-08-23,507.83,510.86,487.0,501.98,8481.822492380004
2014-08-24,501.98,515.95,495.02,500.47,5799.356448900005
2014-08-25,500.82,506.98,496.79,503.82,5583.716374519993
2014-08-26,503.82,516.0,503.81,515.95,6386.9507291899945
2014-08-27,514.92,523.09,510.0,513.64,8424.253278500011
2014-08-28,513.64,514.98,504.29,504.4,6504.435332099993
2014-08-29,504.4,514.98,501.25,507.79,7145.107921629995
2014-08-30,507.8,508.1,498.13,504.36,4540.041058200002
2014-08-31,504.47,504.73,473.33,476.3,12181.476826389993
2014-09-01,476.86,490.0,471.0,474.6,8506.290803579985
2014-09-02,476.0,484.61,470.42,475.15,6943.003669400015
2014-09-03,477.07,477.99,471.0,475.78,4752.073711869993
2014-09-04,474.69,497.0,474.24,484.9,11669.310569980016
2014-09-05,484.9,489.4,473.03,479.45,4336.531309269999
2014-09-06,479.45,485.0,477.31,479.1,2586.849986410002
2014-09-07,480.15,483.0,466.0,470.9,4646.727838410005
2014-09-08,470.9,478.39,456.3,465.01,13256.04892629
2014-09-09,466.09,478.99,459.18,478.0,9581.862773269997
2014-09-10,478.03,492.0,474.33,478.21,11018.98293693
2014-09-11,478.94,480.0,465.0,474.1,7485.477228029999
2014-09-12,474.28,478.0,462.0,470.34,6133.255735310002
2014-09-13,470.25,480.13,467.43,474.73,5929.237077149992
2014-09-14,474.43,481.58,473.59,476.2,3899.0005430400097
2014-09-15,476.89,479.62,465.31,473.49,7077.513939530004
2014-09-16,473.48,473.69,462.0,464.0,5232.338284689994
2014-09-17,463.99,465.57,443.57,450.9,13117.148117760004
2014-09-18,450.9,451.15,407.94,422.75,21738.589021920012
2014-09-19,422.75,429.0,378.78,404.6,31678.426174039992
2014-09-20,404.61,431.11,404.49,412.59,18644.081365599992
2014-09-21,412.59,412.59,390.0,404.38,13700.943850610014
2014-09-22,404.28,409.38,397.52,401.93,10588.592927120008
2014-09-23,401.86,452.67,393.6,438.31,27492.36293538996
2014-09-24,436.88,437.16,414.75,415.44,14937.24021567
2014-09-25,415.98,422.07,400.0,409.89,14260.034775239988
2014-09-26,409.99,412.64,396.53,404.8,9116.776183099997
2014-09-27,404.8,408.99,396.57,402.3,5555.03146477
2014-09-28,402.3,402.9,368.9,383.15,17886.31822509
2014-09-29,384.93,386.03,365.2,375.91,18646.628351080035
2014-09-30,375.75,397.75,373.24,387.55,14203.824139780023
2014-10-01,388.45,393.79,377.01,385.23,12828.565035970008
2014-10-02,385.25,385.75,371.61,373.9,10550.150918450016
2014-10-03,373.9,378.11,353.75,363.87,20807.166347300044
2014-10-04,362.65,365.07,322.04,336.44,29612.32717904999
2014-10-05,336.44,339.43,275.0,300.0,69704.56548905007
2014-10-06,300.0,347.0,295.89,334.61,61435.46910032001
2014-10-07,334.61,336.99,312.37,329.99,22783.203335740025
2014-10-08,329.99,359.87,326.93,354.9,28916.926267470004
2014-10-09,357.41,395.55,349.0,369.15,47329.15783573997
2014-10-10,369.14,380.08,351.1,363.33,21848.489847350018
2014-10-11,363.31,366.0,352.1,361.42,7898.817058830006
2014-10-12,360.75,383.6,354.71,377.5,14901.575294810005
2014-10-13,376.41,405.0,368.07,396.01,25844.91647522999
2014-10-14,396.81,417.99,394.46,394.98,25588.919217289982
2014-10-15,394.97,403.0,385.92,396.05,17955.541713259998
2014-10-16,396.77,396.9,370.1,382.36,22981.302321299972
2014-10-17,382.34,386.0,370.96,379.16,10631.59879573
2014-10-18,378.99,397.29,377.7,389.91,6460.034972549996
2014-10-19,390.09,394.25,384.55,384.55,3577.567655669998
2014-10-20,384.52,388.0,376.2,381.7,11695.756437900009
2014-10-21,381.66,393.55,379.0,385.69,8020.851578399991
2014-10-22,385.7,388.87,380.0,382.04,8333.221880090008
2014-10-23,382.82,382.82,352.4,357.26,22180.584462349983
2014-10-24,357.23,363.71,344.34,353.0,15012.14812688
2014-10-25,352.99,359.1,341.22,346.3,10794.55585385
2014-10-26,346.11,363.0,344.5,354.38,8048.391127009999
2014-10-27,354.98,358.65,349.21,352.89,9485.160906990008
2014-10-28,352.88,359.5,350.09,353.47,7131.144699150001
2014-10-29,353.47,354.89,333.33,338.56,13231.065105720012
2014-10-30,338.56,352.83,332.99,347.69,14408.584481940028
2014-10-31,347.69,347.96,335.5,339.39,6891.883454839992
2014-11-01,339.01,339.39,316.61,326.12,15506.395793270009
2014-11-02,326.11,329.5,318.24,328.95,8489.063454630004
2014-11-03,328.93,333.99,324.4,328.29,10996.389590020013
2014-11-04,328.29,338.98,320.0,335.07,15296.883641060003
2014-11-05,335.07,344.17,328.8,340.95,13547.916024890004
2014-11-06,340.95,353.1,336.27,347.97,14460.074904999994
2014-11-07,347.94,352.15,340.4,342.33,6969.784304979997
2014-11-08,342.33,347.75,341.0,346.05,3491.849093310001
2014-11-09,345.9,366.35,343.4,357.94,11468.553078100005
2014-11-10,357.94,377.77,357.75,370.05,18872.191994450004
2014-11-11,370.05,374.0,360.28,373.91,8318.671336039992
2014-11-12,374.0,434.8,373.24,428.5,45071.89021045008
2014-11-13,428.5,453.92,381.55,406.01,49151.85145809005
2014-11-14,407.4,415.0,382.95,397.78,21897.609733419962
2014-11-15,398.47,399.41,369.0,379.35,13583.377847629994
2014-11-16,379.0,400.0,376.47,399.9,11314.19066671001
2014-11-17,399.9,415.0,375.0,388.11,22994.041835609984
2014-11-18,388.88,391.19,371.0,380.19,14455.788477579978
2014-11-19,379.63,386.39,371.7,379.42,9305.749995569991
2014-11-20,379.41,379.41,350.3,351.35,18377.21310207001
2014-11-21,351.37,358.49,342.05,352.11,13160.80036453
2014-11-22,352.59,365.93,352.1,356.78,6096.90876507
2014-11-23,356.77,374.0,354.0,371.9,8954.932303950009
2014-11-24,370.96,389.99,367.31,385.0,19644.038465389982
2014-11-25,385.0,395.11,371.0,373.56,16036.764675530007
2014-11-26,374.91,378.5,363.38,369.04,12237.377178160012
2014-11-27,369.05,375.33,366.37,368.02,5598.043975229992
2014-11-28,369.2,381.34,358.0,372.27,14072.677344199994
2014-11-29,374.41,386.6,372.29,377.87,7048.1158049000105
2014-11-30,377.84,381.99,373.32,373.95,3101.557238279998
2014-12-01,375.82,382.31,373.03,376.98,7114.686846829996
2014-12-02,376.94,382.86,375.23,378.77,6529.002373220002
2014-12-03,380.77,383.0,374.01,377.54,8240.599971100006
2014-12-04,377.48,378.99,360.0,366.92,12405.221879710001
2014-12-05,366.88,377.89,365.72,375.02,8548.476473179993
2014-12-06,375.45,376.99,371.31,375.82,2240.631537390001
2014-12-07,375.82,377.5,373.16,377.14,2546.8767081500005
2014-12-08,377.12,377.15,357.58,363.07,13271.087399310005
2014-12-09,363.03,364.26,343.97,352.98,18348.584498209966
2014-12-10,352.78,353.74,344.2,346.62,7381.616178820006
2014-12-11,346.56,364.43,339.8,351.92,16170.036032909991
2014-12-12,351.9,358.59,348.0,352.0,7812.323321490001
2014-12-13,352.44,354.41,347.03,349.93,3833.8862137899973
2014-12-14,349.99,359.3,347.44,354.3,6274.040269250004
2014-12-15,354.17,354.99,346.21,347.22,8198.385338520002
2014-12-16,347.51,348.05,325.94,333.43,19541.479658159962
2014-12-17,333.31,334.94,315.23,324.45,21701.299698779963
2014-12-18,324.43,325.61,304.99,311.99,21525.32081765996
2014-12-19,311.85,320.0,307.11,318.59,16172.611188340006
2014-12-20,318.52,333.0,317.5,329.74,11256.239718630002
2014-12-21,329.74,330.98,318.78,322.19,6176.587586110006
2014-12-22,322.17,334.66,319.9,331.04,11950.49394057002
2014-12-23,331.13,338.99,327.49,334.9,7693.292951369989
2014-12-24,334.89,335.0,316.88,319.62,6279.1818746399995
2014-12-25,319.65,323.72,316.63,318.59,3533.6661366500034
2014-12-26,318.53,332.0,316.64,327.28,6406.667321540006
2014-12-27,327.28,328.6,311.63,317.92,8476.270050049987
2014-12-28,317.82,320.14,311.22,319.25,4436.236047810004
2014-12-29,319.34,319.98,310.26,313.76,6603.480886140004
2014-12-30,314.18,316.77,310.0,311.55,8750.692685270009
2014-12-31,311.98,321.0,310.69,317.5,6348.07220807001
2015-01-01,318.54,318.82,311.96,315.59,3389.4228827399975
2015-01-02,315.59,317.01,312.02,315.59,3253.2976074400003
2015-01-03,315.56,315.79,277.0,281.55,25609.00336788995
2015-01-04,281.65,288.96,255.0,272.0,39142.47476918004
2015-01-05,272.0,280.0,264.95,276.8,7725.6142529700055
2015-01-06,,,,,0.0
2015-01-07,,,,,0.0
2015-01-08,,,,,0.0
2015-01-09,272.45,305.0,272.45,289.18,16608.126983820002
2015-01-10,289.18,292.88,271.03,278.7,23604.59245676005
2015-01-11,278.66,280.94,262.08,267.43,12619.97601115999
2015-01-12,267.44,272.43,253.11,255.57,14000.664552999979
2015-01-13,255.99,258.49,216.0,219.76,59378.905524910006
2015-01-14,219.76,230.89,152.4,192.68,131189.07526780994
2015-01-15,192.6,233.9,189.31,208.6,76319.82549804002
2015-01-16,209.98,223.15,198.04,209.07,32810.96823367988
2015-01-17,209.22,212.84,192.17,197.99,18807.330575569977
2015-01-18,197.79,222.0,195.02,214.0,19702.88168360999
2015-01-19,214.0,219.0,207.7,212.59,11906.831673830004
2015-01-20,212.61,216.0,201.98,212.9,13507.547772200007
2015-01-21,212.44,235.0,205.0,233.59,25655.192384449976
2015-01-22,233.59,239.0,226.04,226.46,24357.901420829996
2015-01-23,226.46,240.0,225.55,231.4,13708.572898460023
2015-01-24,231.4,255.0,230.03,254.8,14490.969622190007
2015-01-25,254.8,274.99,241.33,269.0,32821.55330129997
2015-01-26,269.0,309.9,255.02,256.11,54007.67943403002
2015-01-27,257.42,267.72,243.1,262.59,18467.239529339997
2015-01-28,262.63,263.25,225.91,238.27,28970.951825229993
2015-01-29,238.35,242.18,220.0,236.32,25312.168755950028
2015-01-30,236.3,244.98,225.52,228.69,20459.06931353998
2015-01-31,229.19,234.8,215.75,220.2,19389.941986480007
2015-02-01,219.41,233.0,208.48,229.46,18517.94606565998
2015-02-02,228.34,242.78,221.79,236.44,16177.289950059998
2015-02-03,236.91,244.39,223.79,229.27,16686.36721635999
2015-02-04,229.6,231.0,220.02,227.9,14909.334856559999
2015-02-05,228.76,228.94,210.43,219.52,13083.252916090018
2015-02-06,219.83,225.86,210.59,224.88,10586.852727759999
2015-02-07,224.87,231.14,222.4,226.51,9743.846227519994
2015-02-08,226.51,232.89,217.28,223.98,14697.63291045
2015-02-09,224.0,225.0,215.0,221.29,18432.470593239992
2015-02-10,221.38,222.99,215.0,222.99,7754.957166959989
2015-02-11,222.99,223.43,217.99,218.83,9766.554310029991
2015-02-12,219.23,223.38,218.01,221.97,7411.659002280007
2015-02-13,221.97,242.35,221.62,238.77,21307.573020779986
2015-02-14,238.81,261.42,237.14,259.97,20538.933668840014
2015-02-15,259.27,267.92,227.75,229.72,29335.502430319924
2015-02-16,229.73,241.23,229.65,235.12,11531.505184490024
2015-02-17,235.12,248.78,234.36,244.07,13509.88495345001
2015-02-18,244.85,246.21,232.01,237.38,12015.705900770008
2015-02-19,237.36,245.01,235.59,240.7,9250.561880480016
2015-02-20,241.74,249.32,239.41,245.77,8782.921597180008
2015-02-21,245.77,247.8,244.0,246.0,3202.3687962599956
2015-02-22,246.89,247.0,232.48,237.06,7834.755401310005
2015-02-23,237.27,241.0,232.05,239.89,6116.601175359992
2015-02-24,239.89,240.98,236.07,239.23,5560.3215727900015
2015-02-25,239.23,239.31,236.0,236.15,3904.262375989999
2015-02-26,236.09,237.83,234.01,236.6,5181.753249769999
2015-02-27,236.97,256.15,236.66,249.27,23446.800864640012
2015-02-28,248.75,254.56,247.43,252.0,4257.308545909997
2015-03-01,252.0,260.25,245.0,257.55,9866.125649370006
2015-03-02,257.89,278.17,256.47,273.75,20111.79215976999
2015-03-03,274.11,284.95,265.89,281.88,18819.434022980007
2015-03-04,281.6,283.88,264.94,270.88,14328.507844900023
2015-03-05,270.22,280.5,262.2,276.02,11445.85556897
2015-03-06,275.07,276.46,269.0,270.38,6882.635552940003
2015-03-07,270.35,279.48,270.0,276.0,5383.641680360007
2015-03-08,276.85,276.98,271.12,275.44,4473.33506822
2015-03-09,274.84,293.25,274.17,292.98,13596.85665137001
2015-03-10,292.59,296.8,285.16,289.0,11445.265293150012
2015-03-11,289.56,296.79,285.83,294.01,7097.095482100013
2015-03-12,293.34,297.95,289.0,293.6,7677.679746929996
2015-03-13,293.96,294.5,280.46,283.34,10685.912813379988
2015-03-14,283.35,287.69,281.4,284.22,4019.8336201999987
2015-03-15,283.48,289.98,282.2,289.97,3095.013326409999
2015-03-16,289.25,294.26,288.0,289.38,6039.8865360499985
2015-03-17,289.4,292.99,280.45,281.3,7048.432913380009
2015-03-18,281.04,284.0,249.0,251.79,22091.681830290014
2015-03-19,251.99,265.95,251.3,264.95,13963.903520630014
2015-03-20,264.96,265.27,257.0,261.01,5626.2273820400105
2015-03-21,261.27,262.49,256.25,259.34,4557.2111812799985
2015-03-22,259.34,272.0,259.33,267.57,6361.413070000002
2015-03-23,267.57,269.65,259.5,264.48,8405.986475830003
2015-03-24,264.48,265.43,241.84,246.8,19307.790631639986
2015-03-25,246.8,250.0,236.4,245.9,12669.731158360015
2015-03-26,245.94,253.75,245.0,246.53,8510.792704889986
2015-03-27,246.63,250.45,245.12,248.98,5767.251530890003
2015-03-28,248.98,253.83,247.58,247.58,6213.19858094
2015-03-29,247.58,248.39,236.52,245.39,7372.735458960002
2015-03-30,245.39,248.86,242.11,248.41,6849.3810494699965
2015-03-31,248.38,248.59,238.55,244.55,7945.714093950012
2015-04-01,244.55,247.99,239.32,247.39,6924.981488910002
2015-04-02,247.57,256.96,244.52,252.84,9365.617629380022
2015-04-03,252.83,256.67,251.23,253.64,5151.506031220003
2015-04-04,253.57,254.22,250.76,252.39,2410.8290224499983
2015-04-05,252.39,262.98,251.65,261.08,6422.744339349998
2015-04-06,261.02,261.27,252.06,253.89,6244.342224489998
2015-04-07,254.01,256.08,251.5,254.0,5329.996991590006
2015-04-08,253.8,254.57,243.06,245.15,11935.701968169991
2015-04-09,244.93,245.79,238.47,241.59,7513.430182550008
2015-04-10,241.68,242.29,231.0,238.38,11837.040224880004
2015-04-11,238.39,239.42,233.0,237.2,3834.987251840004
2015-04-12,237.18,237.35,233.42,236.48,3312.5971729500006
2015-04-13,236.48,236.9,219.64,223.38,14104.537809610003
2015-04-14,223.06,224.79,210.0,220.15,19536.332801319997
2015-04-15,220.15,226.27,214.05,225.8,10079.833261340018
2015-04-16,225.11,229.67,223.21,226.93,9838.707674500014
2015-04-17,226.99,227.96,220.0,223.12,7599.497130530004
2015-04-18,223.12,224.72,220.32,223.42,4688.396964530001
2015-04-19,223.4,227.35,221.43,223.36,5909.1397961900075
2015-04-20,223.28,226.51,222.04,224.85,6321.717288110001
2015-04-21,224.84,236.78,223.91,235.58,10066.228324080012
2015-04-22,235.58,238.64,229.1,234.1,11181.91295336999
2015-04-23,234.1,236.22,231.58,232.84,7767.943305399997
2015-04-24,232.76,234.49,228.0,231.33,8351.970546419996
2015-04-25,231.32,231.32,218.45,220.12,7428.081868949988
2015-04-26,220.02,222.71,214.98,219.56,9005.705759050008
2015-04-27,219.56,229.93,217.52,227.0,14081.269424720007
2015-04-28,227.0,227.52,221.45,224.2,9403.932256769998
2015-04-29,224.17,226.99,221.81,224.8,8307.891518089998
2015-04-30,224.8,240.0,224.64,236.52,12732.837776699995
2015-05-01,236.31,239.23,230.51,232.0,7089.3628113900095
2015-05-02,232.02,235.0,229.87,234.68,3410.6209836300063
2015-05-03,234.68,242.25,233.45,238.11,4599.437641699995
2015-05-04,238.77,242.2,236.07,238.14,7721.3194263
2015-05-05,238.36,238.36,229.66,233.73,8350.06034986
2015-05-06,233.75,235.89,227.01,229.03,8757.293897950012
2015-05-07,229.03,240.0,227.35,236.81,10970.743807660025
2015-05-08,236.85,246.57,235.29,243.64,10122.798869209986
2015-05-09,243.8,247.01,238.62,241.58,4594.109732249993
2015-05-10,241.58,244.99,238.02,239.28,3894.85649202
2015-05-11,240.05,244.51,237.99,238.79,10022.752315979998
2015-05-12,238.53,242.0,237.54,241.41,8047.986181400002
2015-05-13,241.13,244.14,235.06,236.3,9323.60963677
2015-05-14,236.13,239.7,232.22,237.04,7504.976316129996
2015-05-15,236.77,239.28,235.12,236.92,4364.86214917
2015-05-16,236.91,237.4,234.0,236.17,2912.311716729998
2015-05-17,235.94,237.0,234.15,236.05,2928.785902150004
2015-05-18,235.9,236.94,231.44,233.01,7473.217147939999
2015-05-19,233.31,234.24,230.86,232.66,5601.311856440011
2015-05-20,232.74,235.0,231.0,234.03,8001.841125590013
2015-05-21,234.29,236.52,233.76,235.43,4200.5682636
2015-05-22,235.43,240.9,232.92,239.01,11089.188169789993
2015-05-23,239.27,240.67,237.4,238.45,2590.7672725800035
2015-05-24,238.48,241.64,237.74,239.0,3089.8413933100005
2015-05-25,239.35,240.05,233.1,236.39,5509.341293240001
2015-05-26,236.65,237.96,234.0,235.35,8683.514000850022
2015-05-27,235.35,237.35,234.0,236.05,8525.041736880006
2015-05-28,236.05,236.8,234.87,235.87,5285.4715543400025
2015-05-29,236.0,236.52,234.0,235.64,5988.102118800007
2015-05-30,235.43,235.44,231.0,232.51,4375.30849122
2015-05-31,232.49,232.5,228.0,230.22,4099.885959199999
2015-06-01,229.89,231.2,220.65,223.9,12513.815588300004
2015-06-02,223.8,226.48,221.34,225.86,7631.585745290011
2015-06-03,225.87,226.99,222.57,224.57,5538.900739859999
2015-06-04,224.7,225.98,222.0,223.25,4844.419321440003
2015-06-05,223.25,225.9,219.03,223.98,8535.706180949992
2015-06-06,223.99,225.4,223.45,225.04,2824.2317579800033
2015-06-07,225.0,225.48,221.86,222.5,3216.0761989400016
2015-06-08,222.52,229.4,222.49,227.6,8851.519908359996
2015-06-09,227.5,230.79,226.67,228.4,9121.316274820005
2015-06-10,228.4,229.75,226.83,228.31,6344.5236766100015
2015-06-11,228.28,229.57,228.01,228.98,4811.742964240003
2015-06-12,229.0,230.7,228.06,229.65,6235.750439770008
2015-06-13,229.74,232.44,228.93,231.66,3685.2482637900057
2015-06-14,231.56,234.0,230.94,232.31,3524.4736234299908
2015-06-15,232.2,237.09,231.94,235.92,10713.895595790002
2015-06-16,235.8,252.2,234.35,246.07,18854.27146616999
2015-06-17,246.05,257.39,243.2,248.0,16082.975876429973
2015-06-18,247.85,251.58,240.0,248.51,10869.349073940024
2015-06-19,248.4,249.68,242.14,243.0,6939.727907990006
2015-06-20,242.95,245.56,239.93,242.72,4248.2957321999975
2015-06-21,242.74,245.0,241.06,244.42,2000.525514299996
2015-06-22,244.45,247.99,242.64,246.98,5359.974155850005
2015-06-23,246.97,247.25,242.14,243.54,4773.705252599997
2015-06-24,243.58,243.99,238.2,239.81,7102.868503690017
2015-06-25,239.93,242.9,239.84,241.78,4539.676339449999
2015-06-26,241.78,243.44,240.0,242.7,5373.433319769996
2015-06-27,242.7,252.0,242.36,250.71,7631.675223940003
2015-06-28,250.7,251.24,247.04,250.34,5558.763785340002
2015-06-29,250.35,257.58,248.35,257.58,16412.402061579993
2015-06-30,257.59,268.0,257.59,264.0,19428.92157069
2015-07-01,264.0,264.0,253.81,259.83,13853.106631999988
2015-07-02,259.82,260.77,253.19,256.14,9032.33499152
2015-07-03,255.97,256.79,252.4,255.25,9566.376465740002
2015-07-04,255.31,262.44,254.05,261.45,8753.64177224001
2015-07-05,261.45,274.74,258.75,269.13,20433.909095069983
2015-07-06,269.13,278.54,267.13,270.84,20614.592613239965
2015-07-07,270.9,271.69,264.01,264.38,12956.698983920016
2015-07-08,264.58,273.24,263.01,267.56,16539.273401619987
2015-07-09,267.58,271.98,266.66,269.45,13129.904514840007
2015-07-10,269.41,294.71,268.96,285.8,29671.124723090015
2015-07-11,285.8,299.01,284.13,296.76,12436.496720919988
2015-07-12,296.76,317.99,295.14,308.98,22750.939125240002
2015-07-13,308.22,308.53,281.0,293.7,28740.418479459982
2015-07-14,293.7,297.13,286.02,289.06,10093.535161800002
2015-07-15,288.89,293.7,284.29,288.31,11993.300834189993
2015-07-16,288.31,289.43,274.92,278.11,19124.853131450018
2015-07-17,278.11,280.73,272.31,279.35,11403.708278760005
2015-07-18,279.35,283.0,276.67,277.28,8815.877080170008
2015-07-19,276.85,278.1,274.62,275.12,6144.280511369999
2015-07-20,275.38,280.92,275.05,279.61,8881.945501620005
2015-07-21,279.51,281.07,275.0,276.02,9424.709284939992
2015-07-22,276.37,278.32,275.01,277.95,7318.249525309993
2015-07-23,277.95,278.55,275.79,276.46,6166.70860065
2015-07-24,276.48,290.53,276.0,287.87,16614.649239809994
2015-07-25,288.29,292.0,286.5,288.85,6759.113537970004
2015-07-26,289.04,294.35,287.41,292.91,6307.729807429998
2015-07-27,292.75,297.44,286.43,295.25,14473.175860379994
2015-07-28,295.25,296.7,292.19,293.76,8424.940333840008
2015-07-29,293.75,294.1,287.27,289.2,10255.276539290011
2015-07-30,289.22,290.08,284.53,289.0,7814.314198429997
2015-07-31,288.89,288.9,281.78,282.0,8536.267796400001
2015-08-01,282.46,283.84,276.66,279.22,6676.517216690004
2015-08-02,279.54,282.9,276.57,280.13,4343.263681340001
2015-08-03,280.13,285.8,279.52,283.91,6491.608310840012
2015-08-04,283.91,285.88,280.65,285.42,6219.2263335399975
2015-08-05,285.41,285.7,279.46,280.73,6505.518963500001
2015-08-06,280.73,281.65,276.2,276.2,7277.1031758600075
2015-08-07,276.2,280.43,274.19,279.06,8355.40813226001
2015-08-08,279.28,279.45,260.41,261.63,10989.714224850017
2015-08-09,261.86,268.95,261.28,265.24,8493.769188940007
2015-08-10,265.06,266.79,261.6,264.91,9727.18543601
2015-08-11,264.91,271.5,264.63,270.08,8779.28697953
2015-08-12,270.08,270.81,265.71,267.11,9426.457497799996
2015-08-13,267.15,267.6,262.01,262.7,10756.213244800001
2015-08-14,262.23,266.99,262.0,265.52,7130.009719649996
2015-08-15,266.16,266.44,259.18,261.47,6199.215918440002
2015-08-16,261.47,262.17,254.01,256.4,9033.65660243999
2015-08-17,256.74,259.12,254.63,255.47,9468.319748059992
2015-08-18,255.47,256.36,221.11,235.11,19560.14424814
2015-08-19,235.1,236.47,222.01,228.5,20438.680789620037
2015-08-20,228.5,236.66,228.49,232.75,15446.844582969994
2015-08-21,233.47,236.66,231.77,234.38,11442.053668420003
2015-08-22,234.5,234.83,223.01,232.21,15496.287502279989
2015-08-23,232.56,233.24,225.17,227.02,12797.44724806998
2015-08-24,227.26,228.55,198.12,207.89,42595.66501862
2015-08-25,207.96,228.04,202.7,224.52,37610.59372199994
2015-08-26,224.52,231.09,219.77,224.15,24220.316961100005
2015-08-27,224.15,228.89,220.29,224.26,15272.811615719995
2015-08-28,223.98,235.93,223.09,232.96,21188.919341219986
2015-08-29,232.93,233.9,226.67,232.41,15467.53859706002
2015-08-30,232.31,232.67,225.04,227.74,15878.197883829984
2015-08-31,227.68,232.49,224.39,229.15,17049.09661340001
2015-09-01,229.18,230.54,226.1,226.1,23216.618236719998
2015-09-02,226.46,230.77,226.0,229.52,21174.43244428002
2015-09-03,229.17,229.72,226.5,227.95,19865.69828060998
2015-09-04,227.92,231.4,226.33,230.15,19671.49081986004
2015-09-05,230.29,239.57,229.23,239.16,21578.540591200017
2015-09-06,239.47,244.2,237.73,240.57,25004.187234119974
2015-09-07,240.57,243.93,238.44,241.3,23419.07396613003
2015-09-08,241.7,246.24,241.27,243.1,24985.75453265005
2015-09-09,243.08,244.22,237.01,238.61,21501.88182271
2015-09-10,239.15,241.65,234.78,239.89,21160.95755241999
2015-09-11,240.53,240.94,237.5,239.96,13153.812933109999
2015-09-12,239.95,240.0,233.02,235.06,17939.345001239988
2015-09-13,234.68,236.09,223.99,227.89,21418.259379289986
2015-09-14,227.89,232.92,225.14,230.91,16984.10738823
2015-09-15,230.91,231.21,226.5,230.16,14863.031016299974
